UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1178805600,2007-05-10T148:13:11Z,28.069514,86.885539,6046,2853.297,0,0,No Data,No Data
1178805600,2007-05-10T148:16:40Z,28.077324,86.885554,5948,2854.167,0,0,No Data,No Data
1178805600,2007-05-10T148:19:29Z,28.083655,86.885585,5965,2854.872,0,0,No Data,No Data
1178805600,2007-05-10T148:20:55Z,28.086865,86.885610,6031,2855.229,0,0,No Data,No Data
1178805600,2007-05-10T148:23:27Z,28.092548,86.885665,5896,2855.862,0,0,No Data,No Data
1178805600,2007-05-10T148:25:45Z,28.097708,86.885770,5586,2856.437,0,0,No Data,No Data
1178805600,2007-05-10T148:28:22Z,28.103602,86.885710,5780,2857.093,0,0,No Data,No Data
1178805600,2007-05-10T148:31:06Z,28.109727,86.885699,5985,2857.775,0,0,No Data,No Data
1178805600,2007-05-10T148:34:55Z,28.118268,86.884816,5939,2858.73,0,0,No Data,No Data
1178805600,2007-05-10T148:35:15Z,28.119017,86.884813,5991,2858.813,0,0,No Data,No Data
1178805600,2007-05-10T148:36:55Z,28.122755,86.884794,6211,2859.229,0,0,No Data,No Data
1178805600,2007-05-10T148:39:26Z,28.128359,86.883938,6500,2859.859,0,0,No Data,No Data
1178805600,2007-05-10T148:44:09Z,28.138910,86.883134,5852,2861.036,0,0,No Data,No Data
1178805600,2007-05-10T148:47:19Z,28.146021,86.883163,6082,2861.828,0,0,No Data,No Data
1178805600,2007-05-10T148:49:34Z,28.151030,86.882326,5905,2862.392,0,0,No Data,No Data
1178805600,2007-05-10T148:51:26Z,28.155237,86.882376,5636,2862.86,0,0,No Data,No Data
1178805600,2007-05-10T148:53:54Z,28.160760,86.882397,5723,2863.475,0,0,No Data,No Data
1178805600,2007-05-10T148:57:00Z,28.167718,86.882404,5734,2864.25,0,0,No Data,No Data
1178805600,2007-05-10T148:59:45Z,28.173877,86.882408,6058,2864.936,0,0,No Data,No Data
1178805600,2007-05-10T149:02:12Z,28.179397,86.882429,6161,2865.551,0,0,No Data,No Data
1178805600,2007-05-10T149:03:37Z,28.182550,86.882441,5926,2865.902,0,0,No Data,No Data
1178805600,2007-05-10T149:06:05Z,28.188103,86.882465,5976,2866.52,0,0,No Data,No Data
1178805600,2007-05-10T149:10:43Z,28.198479,86.881622,5890,2867.678,0,0,No Data,No Data
1178805600,2007-05-10T149:13:17Z,28.204246,86.881670,5646,2868.32,0,0,No Data,No Data
1178805600,2007-05-10T149:17:14Z,28.213109,86.880824,5623,2869.31,0,0,No Data,No Data
1178805600,2007-05-10T149:19:29Z,28.218132,86.880870,5667,2869.869,0,0,No Data,No Data
1178805600,2007-05-10T149:23:17Z,28.226688,86.880965,5352,2870.822,0,0,No Data,No Data
1178805600,2007-05-10T149:23:40Z,28.227546,86.880974,5314,2870.918,0,0,No Data,No Data
1178805600,2007-05-10T149:26:04Z,28.232363,86.878296,5124,2871.515,0,0,No Data,No Data
1178805600,2007-05-10T149:27:22Z,28.235304,86.878287,5163,2871.843,0,0,No Data,No Data
1178805600,2007-05-10T149:31:08Z,28.243704,86.877394,5426,2872.782,0,0,No Data,No Data
1178805600,2007-05-10T149:33:44Z,28.249562,86.877440,5273,2873.434,0,0,No Data,No Data
1178805600,2007-05-10T149:35:59Z,28.254609,86.877482,5206,2873.996,0,0,No Data,No Data
1178805600,2007-05-10T149:37:09Z,28.257095,86.876598,5150,2874.286,0,0,No Data,No Data
1178805600,2007-05-10T149:39:22Z,28.262010,86.875726,5092,2874.84,0,0,No Data,No Data
1178805600,2007-05-10T149:40:50Z,28.265302,86.875746,4972,2875.207,0,0,No Data,No Data
1178805600,2007-05-10T149:42:40Z,28.269421,86.875772,4845,2875.666,0,0,No Data,No Data
1178805600,2007-05-10T149:44:30Z,28.273542,86.875797,4848,2876.125,0,0,No Data,No Data
1178805600,2007-05-10T149:44:52Z,28.274367,86.875803,4839,2876.217,0,0,No Data,No Data
1178805600,2007-05-10T149:47:49Z,28.280970,86.875843,4851,2876.952,0,0,No Data,No Data
1178805600,2007-05-10T149:49:39Z,28.285102,86.875869,4800,2877.412,0,0,No Data,No Data
1178805600,2007-05-10T149:51:04Z,28.285185,86.879492,4723,2877.767,0,0,No Data,No Data
1178805600,2007-05-10T149:52:32Z,28.284431,86.883110,4662,2878.132,0,0,No Data,No Data
1178805600,2007-05-10T149:54:19Z,28.284539,86.887643,4576,2878.577,0,0,No Data,No Data
1178805600,2007-05-10T149:55:44Z,28.284686,86.891279,4544,2878.934,0,0,No Data,No Data
1178805600,2007-05-10T149:57:31Z,28.284869,86.895828,4670,2879.38,0,0,No Data,No Data
1178805600,2007-05-10T149:59:56Z,28.282223,86.901217,4718,2879.985,0,0,No Data,No Data
1178809200,2007-05-10T150:01:23Z,28.279079,86.900305,4676,2880.346,0,0,No Data,No Data
1178809200,2007-05-10T150:03:11Z,28.275133,86.899390,4624,2880.794,0,0,No Data,No Data
1178809200,2007-05-10T150:04:38Z,28.271843,86.899363,4646,2881.16,0,0,No Data,No Data
1178809200,2007-05-10T150:06:28Z,28.267733,86.899329,4708,2881.618,0,0,No Data,No Data
1178809200,2007-05-10T150:07:57Z,28.264428,86.899299,4757,2881.986,0,0,No Data,No Data
1178809200,2007-05-10T150:09:44Z,28.260395,86.899276,4800,2882.435,0,0,No Data,No Data
1178809200,2007-05-10T150:10:49Z,28.257976,86.899262,4808,2882.704,0,0,No Data,No Data
1178809200,2007-05-10T150:12:37Z,28.253944,86.899238,4824,2883.153,0,0,No Data,No Data
1178809200,2007-05-10T150:14:28Z,28.249861,86.900110,4831,2883.615,0,0,No Data,No Data
1178809200,2007-05-10T150:15:33Z,28.247410,86.900091,4851,2883.888,0,0,No Data,No Data
1178809200,2007-05-10T150:17:52Z,28.242465,86.901851,4958,2884.465,0,0,No Data,No Data
1178809200,2007-05-10T150:18:57Z,28.240017,86.901831,5023,2884.737,0,0,No Data,No Data
1178809200,2007-05-10T150:21:13Z,28.234936,86.901761,5076,2885.303,0,0,No Data,No Data
1178809200,2007-05-10T150:23:30Z,28.229869,86.902592,5139,2885.873,0,0,No Data,No Data
1178809200,2007-05-10T150:24:40Z,28.227356,86.903460,5252,2886.165,0,0,No Data,No Data
1178809200,2007-05-10T150:27:55Z,28.220030,86.903397,5332,2886.981,0,0,No Data,No Data
1178809200,2007-05-10T150:31:25Z,28.212333,86.905061,5550,2887.853,0,0,No Data,No Data
1178809200,2007-05-10T150:36:57Z,28.199882,86.904897,5976,2889.239,0,0,No Data,No Data
1178809200,2007-05-10T150:41:15Z,28.190274,86.905726,5948,2890.312,0,0,No Data,No Data
1178809200,2007-05-10T150:42:00Z,28.188605,86.905701,6052,2890.498,0,0,No Data,No Data
1178809200,2007-05-10T150:43:50Z,28.184455,86.905641,5864,2890.96,0,0,No Data,No Data
1178809200,2007-05-10T150:46:23Z,28.178794,86.906481,5967,2891.596,0,0,No Data,No Data
1178809200,2007-05-10T150:48:11Z,28.174741,86.906439,6114,2892.047,0,0,No Data,No Data
1178809200,2007-05-10T150:51:57Z,28.166307,86.906456,6053,2892.986,0,0,No Data,No Data
1178809200,2007-05-10T150:54:20Z,28.160953,86.906471,5910,2893.582,0,0,No Data,No Data
1178809200,2007-05-10T150:56:47Z,28.155444,86.906451,6093,2894.195,0,0,No Data,No Data
1178809200,2007-05-10T150:58:31Z,28.151549,86.906446,5944,2894.629,0,0,No Data,No Data
1178809200,2007-05-10T150:59:52Z,28.148503,86.906460,5719,2894.968,0,0,No Data,No Data
1178809200,2007-05-10T151:02:16Z,28.143132,86.906477,5743,2895.566,0,0,No Data,No Data
1178809200,2007-05-10T151:04:49Z,28.137410,86.906403,5963,2896.203,0,0,No Data,No Data
1178809200,2007-05-10T151:07:23Z,28.131644,86.906315,6095,2896.845,0,0,No Data,No Data
1178809200,2007-05-10T151:10:20Z,28.125064,86.907105,6249,2897.582,0,0,No Data,No Data
1178809200,2007-05-10T151:12:11Z,28.120893,86.907021,6584,2898.046,0,0,No Data,No Data
1178809200,2007-05-10T151:15:37Z,28.113185,86.907033,6242,2898.904,0,0,No Data,No Data
1178809200,2007-05-10T151:17:05Z,28.109976,86.907893,6424,2899.271,0,0,No Data,No Data
1178809200,2007-05-10T151:20:47Z,28.101675,86.907970,6070,2900.195,0,0,No Data,No Data
1178809200,2007-05-10T151:23:26Z,28.095702,86.908055,5780,2900.86,0,0,No Data,No Data
1178809200,2007-05-10T151:25:07Z,28.091929,86.908098,5666,2901.28,0,0,No Data,No Data
1178809200,2007-05-10T151:27:39Z,28.086234,86.908017,5832,2901.914,0,0,No Data,No Data
1178809200,2007-05-10T151:33:31Z,28.073158,86.909578,6201,2903.378,0,0,No Data,No Data
1178809200,2007-05-10T151:36:23Z,28.066704,86.909487,6407,2904.097,0,0,No Data,No Data
1178809200,2007-05-10T151:38:30Z,28.062047,86.910385,6295,2904.623,0,0,No Data,No Data
1178809200,2007-05-10T151:39:57Z,28.058858,86.911243,6237,2904.988,0,0,No Data,No Data
1178809200,2007-05-10T151:41:22Z,28.055674,86.911212,6224,2905.342,0,0,No Data,No Data
1178809200,2007-05-10T151:44:11Z,28.049410,86.912089,6214,2906.045,0,0,No Data,No Data
1178809200,2007-05-10T151:44:32Z,28.048617,86.912082,6226,2906.133,0,0,No Data,No Data
1178809200,2007-05-10T151:46:18Z,28.044655,86.912049,6263,2906.574,0,0,No Data,No Data
1178809200,2007-05-10T151:48:25Z,28.039903,86.912009,6337,2907.103,0,0,No Data,No Data
1178809200,2007-05-10T151:50:36Z,28.034982,86.911873,6596,2907.651,0,0,No Data,No Data
1178809200,2007-05-10T151:53:56Z,28.027520,86.912489,7320,2908.484,0,0,No Data,No Data
1178809200,2007-05-10T151:54:39Z,28.025918,86.912457,7438,2908.662,0,0,No Data,No Data
1178809200,2007-05-10T151:59:04Z,28.016160,86.914460,6474,2909.766,0,0,No Data,No Data
1178809200,2007-05-10T152:00:44Z,28.012395,86.914557,7274,2910.185,0,0,No Data,No Data
1178809200,2007-05-10T152:04:21Z,28.004278,86.914312,6862,2911.089,0,0,No Data,No Data
1178809200,2007-05-10T152:06:36Z,27.999287,86.914924,7384,2911.648,0,0,No Data,No Data
1178809200,2007-05-10T152:09:31Z,27.992743,86.914608,7950,2912.377,0,0,No Data,No Data
1178809200,2007-05-10T152:10:52Z,27.989691,86.914646,8000,2912.717,0,0,No Data,No Data
1178809200,2007-05-10T152:11:53Z,27.987418,86.914695,7752,2912.97,0,0,No Data,No Data
1178809200,2007-05-10T152:14:34Z,27.981378,86.914874,7242,2913.643,0,0,No Data,No Data
1178809200,2007-05-10T152:15:56Z,27.978337,86.914955,7054,2913.982,0,0,No Data,No Data
1178809200,2007-05-10T152:17:39Z,27.974483,86.915007,6810,2914.411,0,0,No Data,No Data
1178809200,2007-05-10T152:20:48Z,27.967415,86.914928,6880,2915.198,0,0,No Data,No Data
1178809200,2007-05-10T152:22:56Z,27.962596,86.914682,7274,2915.735,0,0,No Data,No Data
1178809200,2007-05-10T152:25:00Z,27.957984,86.914777,7576,2916.248,0,0,No Data,No Data
1178809200,2007-05-10T152:27:42Z,27.951926,86.915195,6240,2916.924,0,0,No Data,No Data
1178809200,2007-05-10T152:32:12Z,27.941833,86.915616,5450,2918.048,0,0,No Data,No Data
1178809200,2007-05-10T152:35:44Z,27.933931,86.916551,5207,2918.933,0,0,No Data,No Data
1178809200,2007-05-10T152:37:53Z,27.929182,86.917530,5146,2919.47,0,0,No Data,No Data
1178809200,2007-05-10T152:40:21Z,27.923630,86.917517,5117,2920.088,0,0,No Data,No Data
1178809200,2007-05-10T152:43:53Z,27.915697,86.917499,5111,2920.971,0,0,No Data,No Data
1178809200,2007-05-10T152:45:28Z,27.912519,86.919274,5313,2921.365,0,0,No Data,No Data
1178809200,2007-05-10T152:49:42Z,27.902992,86.919260,5021,2922.426,0,0,No Data,No Data
1178809200,2007-05-10T152:51:49Z,27.898228,86.919246,5003,2922.956,0,0,No Data,No Data
1178809200,2007-05-10T152:53:14Z,27.895079,86.919181,5053,2923.307,0,0,No Data,No Data
1178809200,2007-05-10T152:54:58Z,27.891168,86.919058,5291,2923.743,0,0,No Data,No Data
1178809200,2007-05-10T152:58:47Z,27.882603,86.918798,5798,2924.697,0,0,No Data,No Data
1178809200,2007-05-10T153:01:38Z,27.876200,86.918892,5452,2925.41,0,0,No Data,No Data
1178809200,2007-05-10T153:03:23Z,27.872276,86.918840,5576,2925.847,0,0,No Data,No Data
1178809200,2007-05-10T153:04:25Z,27.869987,86.918731,5717,2926.102,0,0,No Data,No Data
1178809200,2007-05-10T153:07:16Z,27.863562,86.918827,5521,2926.817,0,0,No Data,No Data
1178809200,2007-05-10T153:09:24Z,27.858777,86.918851,5444,2927.35,0,0,No Data,No Data
1178809200,2007-05-10T153:12:53Z,27.850946,86.918748,5590,2928.222,0,0,No Data,No Data
1178809200,2007-05-10T153:14:59Z,27.846230,86.918708,5605,2928.747,0,0,No Data,No Data
1178809200,2007-05-10T153:17:49Z,27.839857,86.918725,5679,2929.456,0,0,No Data,No Data
1178809200,2007-05-10T153:21:03Z,27.832604,86.918797,5368,2930.263,0,0,No Data,No Data
1178809200,2007-05-10T153:21:46Z,27.830999,86.918806,5368,2930.442,0,0,No Data,No Data
1178809200,2007-05-10T153:23:33Z,27.827008,86.918812,5352,2930.886,0,0,No Data,No Data
1178809200,2007-05-10T153:25:59Z,27.821544,86.918737,5322,2931.494,0,0,No Data,No Data
1178809200,2007-05-10T153:27:45Z,27.817624,86.919591,5502,2931.938,0,0,No Data,No Data
1178809200,2007-05-10T153:31:12Z,27.809904,86.920337,5666,2932.801,0,0,No Data,No Data
1178809200,2007-05-10T153:33:44Z,27.804292,86.921253,5564,2933.432,0,0,No Data,No Data
1178809200,2007-05-10T153:34:48Z,27.801884,86.921265,5480,2933.7,0,0,No Data,No Data
1178809200,2007-05-10T153:36:36Z,27.797909,86.922153,5593,2934.151,0,0,No Data,No Data
1178809200,2007-05-10T153:39:07Z,27.792260,86.922189,5427,2934.78,0,0,No Data,No Data
1178809200,2007-05-10T153:41:28Z,27.787256,86.924089,5293,2935.368,0,0,No Data,No Data
1178809200,2007-05-10T153:43:59Z,27.781679,86.924977,5046,2935.995,0,0,No Data,No Data
1178809200,2007-05-10T153:46:05Z,27.776966,86.924934,5336,2936.52,0,0,No Data,No Data
1178809200,2007-05-10T153:48:37Z,27.771490,86.926662,5357,2937.153,0,0,No Data,No Data
1178809200,2007-05-10T153:52:55Z,27.761853,86.927579,5240,2938.23,0,0,No Data,No Data
1178809200,2007-05-10T153:55:03Z,27.757081,86.927566,5131,2938.761,0,0,No Data,No Data
1178809200,2007-05-10T153:57:13Z,27.752223,86.927590,5286,2939.302,0,0,No Data,No Data
1178809200,2007-05-10T153:59:46Z,27.746488,86.927644,4876,2939.94,0,0,No Data,No Data
1178809200,2007-05-10T154:03:26Z,27.738225,86.927739,4744,2940.86,0,0,No Data,No Data
1178809200,2007-05-10T154:07:44Z,27.728607,86.928626,4641,2941.934,0,0,No Data,No Data
1178809200,2007-05-10T154:08:07Z,27.727758,86.928644,4596,2942.028,0,0,No Data,No Data
1178809200,2007-05-10T154:11:36Z,27.719912,86.928567,4822,2942.901,0,0,No Data,No Data
1178809200,2007-05-10T154:13:18Z,27.716108,86.928485,4893,2943.325,0,0,No Data,No Data
1178809200,2007-05-10T154:17:39Z,27.706326,86.928531,4678,2944.414,0,0,No Data,No Data
1178809200,2007-05-10T154:18:21Z,27.704768,86.928512,4699,2944.587,0,0,No Data,No Data
1178809200,2007-05-10T154:21:29Z,27.697745,86.928435,4903,2945.369,0,0,No Data,No Data
1178809200,2007-05-10T154:23:54Z,27.692317,86.928366,5055,2945.973,0,0,No Data,No Data
1178809200,2007-05-10T154:26:32Z,27.686387,86.928201,5194,2946.633,0,0,No Data,No Data
1178809200,2007-05-10T154:29:41Z,27.679305,86.928405,4626,2947.422,0,0,No Data,No Data
1178809200,2007-05-10T154:32:13Z,27.673611,86.928667,4231,2948.056,0,0,No Data,No Data
1178809200,2007-05-10T154:34:12Z,27.669178,86.928783,4147,2948.55,0,0,No Data,No Data
1178809200,2007-05-10T154:36:47Z,27.663384,86.928817,3910,2949.195,0,0,No Data,No Data
1178809200,2007-05-10T154:40:36Z,27.654796,86.928949,3634,2950.151,0,0,No Data,No Data
1178809200,2007-05-10T154:43:27Z,27.648392,86.928918,3398,2950.864,0,0,No Data,No Data
1178809200,2007-05-10T154:46:27Z,27.641675,86.928973,3636,2951.612,0,0,No Data,No Data
1178809200,2007-05-10T154:49:18Z,27.635283,86.929155,3240,2952.324,0,0,No Data,No Data
1178809200,2007-05-10T154:52:42Z,27.627851,86.931211,2814,2953.176,0,0,No Data,No Data
1178809200,2007-05-10T154:55:18Z,27.622057,86.931916,3074,2953.825,0,0,No Data,No Data
1178809200,2007-05-10T154:56:36Z,27.620216,86.934475,3306,2954.15,0,0,No Data,No Data
1178809200,2007-05-10T154:57:39Z,27.620534,86.937107,3444,2954.412,0,0,No Data,No Data
1178809200,2007-05-10T154:59:44Z,27.621167,86.942355,4040,2954.935,0,0,No Data,No Data
1178809200,2007-05-10T155:02:10Z,27.621902,86.948449,4221,2955.542,0,0,No Data,No Data
1178809200,2007-05-10T155:03:33Z,27.622296,86.951927,4378,2955.888,0,0,No Data,No Data
1178809200,2007-05-10T155:04:56Z,27.622678,86.955398,4608,2956.233,0,0,No Data,No Data
1178809200,2007-05-10T155:06:39Z,27.623176,86.959718,4682,2956.663,0,0,No Data,No Data
1178809200,2007-05-10T155:08:12Z,27.625742,86.962357,4697,2957.05,0,0,No Data,No Data
1178809200,2007-05-10T155:09:37Z,27.628575,86.960706,4516,2957.405,0,0,No Data,No Data
1178809200,2007-05-10T155:09:57Z,27.629333,86.960724,4496,2957.489,0,0,No Data,No Data
1178809200,2007-05-10T155:12:20Z,27.634684,86.960835,4496,2958.085,0,0,No Data,No Data
1178809200,2007-05-10T155:14:43Z,27.640038,86.960948,4408,2958.681,0,0,No Data,No Data
1178809200,2007-05-10T155:17:05Z,27.645290,86.960204,4315,2959.27,0,0,No Data,No Data
1178809200,2007-05-10T155:17:25Z,27.646055,86.960221,4355,2959.355,0,0,No Data,No Data
1178809200,2007-05-10T155:19:48Z,27.651404,86.960343,4039,2959.951,0,0,No Data,No Data
1178809200,2007-05-10T155:21:18Z,27.654746,86.960302,4099,2960.323,0,0,No Data,No Data
1178809200,2007-05-10T155:24:10Z,27.661212,86.960302,4150,2961.043,0,0,No Data,No Data
1178809200,2007-05-10T155:26:12Z,27.665767,86.960426,3983,2961.55,0,0,No Data,No Data
1178809200,2007-05-10T155:30:49Z,27.676117,86.960497,4100,2962.702,0,0,No Data,No Data
1178809200,2007-05-10T155:33:44Z,27.682677,86.960456,4200,2963.432,0,0,No Data,No Data
1178809200,2007-05-10T155:37:32Z,27.691160,86.959367,4362,2964.383,0,0,No Data,No Data
1178809200,2007-05-10T155:38:42Z,27.693768,86.959279,4424,2964.674,0,0,No Data,No Data
1178809200,2007-05-10T155:41:12Z,27.699348,86.958406,4499,2965.301,0,0,No Data,No Data
1178809200,2007-05-10T155:43:38Z,27.704743,86.957623,4288,2965.907,0,0,No Data,No Data
1178809200,2007-05-10T155:47:24Z,27.712952,86.955353,4884,2966.848,0,0,No Data,No Data
1178809200,2007-05-10T155:49:56Z,27.718614,86.954433,5007,2967.485,0,0,No Data,No Data
1178809200,2007-05-10T155:52:07Z,27.723436,86.953530,5134,2968.029,0,0,No Data,No Data
1178809200,2007-05-10T155:53:35Z,27.726638,86.952635,5209,2968.396,0,0,No Data,No Data
1178809200,2007-05-10T155:54:40Z,27.729065,86.952623,5166,2968.666,0,0,No Data,No Data
1178809200,2007-05-10T155:56:48Z,27.733802,86.951761,5107,2969.2,0,0,No Data,No Data
1178809200,2007-05-10T155:59:17Z,27.739327,86.950908,5356,2969.821,0,0,No Data,No Data
1178809200,2007-05-10T156:01:25Z,27.744092,86.950928,5092,2970.352,0,0,No Data,No Data
1178809200,2007-05-10T156:04:56Z,27.751992,86.950090,4981,2971.235,0,0,No Data,No Data
1178809200,2007-05-10T156:07:25Z,27.757532,86.950126,5001,2971.852,0,0,No Data,No Data
1178809200,2007-05-10T156:09:54Z,27.763141,86.950119,5185,2972.476,0,0,No Data,No Data
1178809200,2007-05-10T156:12:31Z,27.769011,86.949948,5187,2973.13,0,0,No Data,No Data
1178809200,2007-05-10T156:16:22Z,27.777655,86.950035,5217,2974.092,0,0,No Data,No Data
1178809200,2007-05-10T156:18:29Z,27.782417,86.950052,5260,2974.622,0,0,No Data,No Data
1178809200,2007-05-10T156:20:37Z,27.787178,86.950069,5283,2975.152,0,0,No Data,No Data
1178809200,2007-05-10T156:22:23Z,27.791146,86.950084,5313,2975.594,0,0,No Data,No Data
1178809200,2007-05-10T156:24:31Z,27.795895,86.949217,5243,2976.13,0,0,No Data,No Data
1178809200,2007-05-10T156:26:38Z,27.800656,86.949234,5290,2976.66,0,0,No Data,No Data
1178809200,2007-05-10T156:28:06Z,27.803831,86.948351,5246,2977.024,0,0,No Data,No Data
1178809200,2007-05-10T156:29:22Z,27.806201,86.946580,5244,2977.34,0,0,No Data,No Data
1178809200,2007-05-10T156:33:39Z,27.814988,86.951026,5407,2978.412,0,0,No Data,No Data
1178809200,2007-05-10T156:38:23Z,27.825602,86.951648,5625,2979.595,0,0,No Data,No Data
1178809200,2007-05-10T156:40:32Z,27.830385,86.952512,5705,2980.134,0,0,No Data,No Data
1178809200,2007-05-10T156:46:49Z,27.844447,86.953646,5436,2981.704,0,0,No Data,No Data
1178809200,2007-05-10T156:48:36Z,27.848439,86.953614,5420,2982.148,0,0,No Data,No Data
1178809200,2007-05-10T156:51:47Z,27.855613,86.953556,5582,2982.947,0,0,No Data,No Data
1178809200,2007-05-10T156:53:13Z,27.858806,86.953517,5637,2983.303,0,0,No Data,No Data
1178809200,2007-05-10T156:54:16Z,27.861180,86.953516,5692,2983.567,0,0,No Data,No Data
1178809200,2007-05-10T156:57:09Z,27.867642,86.954167,6400,2984.289,0,0,No Data,No Data
1178809200,2007-05-10T156:58:14Z,27.870065,86.954064,6692,2984.559,0,0,No Data,No Data
1178809200,2007-05-10T156:59:19Z,27.872471,86.953983,6530,2984.827,0,0,No Data,No Data
1178809200,2007-05-10T157:01:40Z,27.877758,86.954462,5860,2985.418,0,0,No Data,No Data
1178809200,2007-05-10T157:02:21Z,27.879287,86.954577,5608,2985.589,0,0,No Data,No Data
1178809200,2007-05-10T157:04:25Z,27.883908,86.954891,5245,2986.104,0,0,No Data,No Data
1178809200,2007-05-10T157:06:10Z,27.887842,86.954978,5199,2986.542,0,0,No Data,No Data
1178809200,2007-05-10T157:08:38Z,27.893376,86.955047,5139,2987.158,0,0,No Data,No Data
1178809200,2007-05-10T157:12:11Z,27.901342,86.954924,5498,2988.045,0,0,No Data,No Data
1178809200,2007-05-10T157:13:44Z,27.904497,86.953232,5319,2988.434,0,0,No Data,No Data
1178809200,2007-05-10T157:15:30Z,27.908461,86.953236,5231,2988.875,0,0,No Data,No Data
1178809200,2007-05-10T157:17:58Z,27.913998,86.953328,5191,2989.492,0,0,No Data,No Data
1178809200,2007-05-10T157:20:26Z,27.919549,86.953327,5210,2990.11,0,0,No Data,No Data
1178809200,2007-05-10T157:21:33Z,27.921929,86.952438,5221,2990.389,0,0,No Data,No Data
1178809200,2007-05-10T157:22:37Z,27.924307,86.952420,5232,2990.654,0,0,No Data,No Data
1178809200,2007-05-10T157:24:23Z,27.928268,86.952384,5304,2991.095,0,0,No Data,No Data
1178809200,2007-05-10T157:27:35Z,27.935378,86.951315,5559,2991.894,0,0,No Data,No Data
1178809200,2007-05-10T157:29:19Z,27.939285,86.951000,5911,2992.33,0,0,No Data,No Data
1178809200,2007-05-10T157:31:48Z,27.944693,86.949572,6668,2992.948,0,0,No Data,No Data
1178809200,2007-05-10T157:35:14Z,27.952395,86.949123,7538,2993.807,0,0,No Data,No Data
1178809200,2007-05-10T157:39:26Z,27.961827,86.949386,7030,2994.857,0,0,No Data,No Data
1178809200,2007-05-10T157:42:20Z,27.968257,86.948045,6506,2995.585,0,0,No Data,No Data
1178809200,2007-05-10T157:45:08Z,27.974452,86.947022,6716,2996.282,0,0,No Data,No Data
1178809200,2007-05-10T157:47:54Z,27.980661,86.946953,6860,2996.973,0,0,No Data,No Data
1178809200,2007-05-10T157:50:00Z,27.985307,86.946008,7048,2997.499,0,0,No Data,No Data
1178809200,2007-05-10T157:53:08Z,27.992314,86.945112,7070,2998.284,0,0,No Data,No Data
1178809200,2007-05-10T157:55:50Z,27.998367,86.944885,7410,2998.958,0,0,No Data,No Data
1178809200,2007-05-10T157:57:32Z,28.002066,86.943777,7737,2999.384,0,0,No Data,No Data
1178809200,2007-05-10T157:59:42Z,28.006928,86.944027,7722,2999.926,0,0,No Data,No Data
1178809200,2007-05-10T158:01:55Z,28.011880,86.944349,7226,3000.478,0,0,No Data,No Data
1178809200,2007-05-10T158:04:28Z,28.017582,86.943718,6643,3001.116,0,0,No Data,No Data
1178809200,2007-05-10T158:05:11Z,28.019189,86.943766,6541,3001.295,0,0,No Data,No Data
1178809200,2007-05-10T158:06:59Z,28.023179,86.942959,6455,3001.746,0,0,No Data,No Data
1178809200,2007-05-10T158:10:40Z,28.031134,86.940415,6416,3002.666,0,0,No Data,No Data
1178809200,2007-05-10T158:13:27Z,28.037327,86.939481,6577,3003.362,0,0,No Data,No Data
1178809200,2007-05-10T158:15:58Z,28.042925,86.938693,6381,3003.99,0,0,No Data,No Data
1178809200,2007-05-10T158:18:53Z,28.049484,86.938919,6165,3004.721,0,0,No Data,No Data
1178809200,2007-05-10T158:19:56Z,28.051845,86.938929,6150,3004.984,0,0,No Data,No Data
1178809200,2007-05-10T158:22:44Z,28.058141,86.938956,6107,3005.685,0,0,No Data,No Data
1178809200,2007-05-10T158:23:26Z,28.059702,86.938955,6181,3005.859,0,0,No Data,No Data
1178809200,2007-05-10T158:24:28Z,28.062012,86.938932,6323,3006.116,0,0,No Data,No Data
1178809200,2007-05-10T158:27:53Z,28.069646,86.937934,6432,3006.972,0,0,No Data,No Data
1178809200,2007-05-10T158:28:36Z,28.071247,86.937959,6356,3007.15,0,0,No Data,No Data
1178809200,2007-05-10T158:30:52Z,28.076121,86.936287,6162,3007.717,0,0,No Data,No Data
1178809200,2007-05-10T158:32:39Z,28.080138,86.936352,6383,3008.164,0,0,No Data,No Data
1178809200,2007-05-10T158:34:04Z,28.083304,86.936377,6253,3008.517,0,0,No Data,No Data
1178809200,2007-05-10T158:35:55Z,28.087433,86.936496,6032,3008.977,0,0,No Data,No Data
1178809200,2007-05-10T158:38:20Z,28.092866,86.936478,6068,3009.582,0,0,No Data,No Data
1178809200,2007-05-10T158:40:55Z,28.098154,86.933713,6402,3010.23,0,0,No Data,No Data
1178809200,2007-05-10T158:43:35Z,28.104112,86.933586,6758,3010.894,0,0,No Data,No Data
1178809200,2007-05-10T158:48:54Z,28.116050,86.932816,6261,3012.225,0,0,No Data,No Data
1178809200,2007-05-10T158:50:00Z,28.118531,86.932879,6219,3012.501,0,0,No Data,No Data
1178809200,2007-05-10T158:52:57Z,28.125138,86.933039,6125,3013.237,0,0,No Data,No Data
1178809200,2007-05-10T158:57:48Z,28.136009,86.932132,6166,3014.451,0,0,No Data,No Data
1178809200,2007-05-10T159:01:14Z,28.143713,86.932106,6252,3015.309,0,0,No Data,No Data
1178809200,2007-05-10T159:02:57Z,28.147555,86.932090,6273,3015.737,0,0,No Data,No Data
1178809200,2007-05-10T159:05:23Z,28.152972,86.931192,6285,3016.346,0,0,No Data,No Data
1178809200,2007-05-10T159:08:29Z,28.159913,86.931444,6147,3017.119,0,0,No Data,No Data
